Index,restaurant_name,restaurant_category,restaurant_description,restaurant_rating,restaurant_comment_number,restaurant_price_range,restaurant_location,restaurant_services
0,Zulu's Coffee,Canteen,,5.0,3 Google reviews,,"Rua da Penha de França 220 B, 1170-309 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Saudável.come - NMS CEDOC II,Restaurant,,3.5,2 Google reviews,,"Rua Câmara Pestana nº 6, 6-A e 6-B, 1150-082 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Cafe rainbow,Canteen,,,,,"R. de São Nicolau 24, 1100-415 Lisboa, Portugal",['Dine-in']
0,,Canteen,,5.0,6 Google reviews,,"CENTRO COMMERCIAL MOURARIA PISO-1, LOJA-202, Praça Martim Moniz, 1100-364 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,CafécomVida,Canteen,,4.8,9 Google reviews,,"R. do Instituto Industrial 16, 1200-225 Lisboa, Portugal",['Dine-in']
0,O Meu Café,Coffee shop,,4.1,150 Google reviews,£,"R. Infantaria 16 62, 1350-169 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,"Vem Buscar cafetaria, Snack, Restaurante",Canteen,,,,,"R. Rodrigues Sampaio 97A, 1150-006 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Mundo do Café,Canteen,,4.4,5 Google reviews,,"Av. da Liberdade 180, 1250-142, 1250-142 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,A Cafetaria - Go Natural,Canteen,,,,,"Av. 24 de Julho 12, 1200-300 Lisboa, Portugal",['Dine-in']
0,Leitaria Central S. Domingos,Canteen,,3.5,2 Google reviews,,"R. Dom Antão de Almada 3D, 1100-193 Lisboa, Portugal",['Dine-in']
0,Cafeteria Sao Nicolau,Cafe,,2.7,"1,102 Google reviews",££,"R. Augusta 110, 1100-054 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,the mill,Cafe,,4.6,"1,693 Google reviews",££,"R. do Poço dos Negros 1, 1200-335 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Brick Cafe Lisboa,Cafe,,4.4,"1,647 Google reviews",££,"Rua de Moçambique 2, 1170-245 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Cusca Café,Espresso bar,,4.9,147 Google reviews,£,"Rua de O Século 170, 1200-434 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Malabarista Café - Specialty Coffee,Coffee shop,,4.9,91 Google reviews,,"R. Maria 66B, 1170-202 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Lisbonne Caffé,Cafe,,3.9,122 Google reviews,,"Alameda das Linhas de Torres 260A, 1750-152 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Clara Clara Café,Cafe,"Kiosk with a leafy park setting & views of the sea offering coffee, pastries & sandwiches.",4.4,404 Google reviews,£,"Alfama, Jardim Botto Machado, 1100-471 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No delivery']"
0,"Hello, Kristof",Cafe,,4.6,507 Google reviews,££,"R. do Poço dos Negros 103, 1200-337 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,,Canteen,,4.4,180 Google reviews,£,"Rua do Loreto 63 65, 1200-241 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,"Arts Cafe, Event Venue",Restaurant,,4.4,106 Google reviews,£,"Rua da Bica do Sapato 50C, 1100-094 Lisboa, Portugal",
0,Cafetaria Picasso,Restaurant,,4.0,274 Google reviews,£,"R. Barata Salgueiro 31, 1250-096 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Seagull Method cafe,Cafe,,4.7,467 Google reviews,££,"R. da Palmeira 23, 1200-311 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Royale Café,Health food restaurant,"Pale, Scandinavian country-style setting for modern Mediterranean cooking, snacks & Sunday brunch.",4.2,608 Google reviews,££,"Largo Rafael Bordalo Pinheiro 29 R/C, 1200-369 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Cafetaria São Nicolau,€€,,"2,7",1 102 comentários no Google,€€,"R. Augusta 110, 1100-054 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,"Hello, Kristof Lunch, Brunch, Specialty coffee all day",€€,,"4,6",507 comentários no Google,€€,"R. do Poço dos Negros 103, 1200-337 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Amélia Lisboa,€€,,"4,4",2 988 comentários no Google,€€,"R. Ferreira Borges 101, 1350-128 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Cafeteria Snack Bar 31 de Janeiro,Restaurant,,4.3,4 Google reviews,,"Praça José Fontana 17A, 1050-129 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Sítio Valverde,Restaurant,,4.7,60 Google reviews,,"Av. da Liberdade 164, 1250-146 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Café do Ponto,Cafe,,3.5,10 Google reviews,,"Av. Eng. Duarte Pacheco 1049, 1070-103 Lisboa, Portugal",['Dine-in']
0,Cafe,Cafe,,5.0,1 Google review,,"Largo Vitorino Damásio 3F, 1200-646 Lisboa, Portugal",['Dine-in']
0,Lisbon Cafe Shisha bar,"Hookah bar in Lisbon, Portugal",,4.2,222 Google reviews,,"R. Padre Francisco 24c, 1350-226 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Café Tradicional,Cafe,,4.6,35 Google reviews,,"R. dos Cavaleiros 98, 1100-134 Lisboa, Portugal","['Dine-in', 'Drive-through', 'No delivery']"
0,Martinho da Arcada,Portuguese restaurant,"From coffee & cakes to hearty fish dishes in smart, traditional setting dating back to 1782.",4.2,"1,183 Google reviews",££,"Praça do Comércio 3, 1100-148 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Café Janis,Bistro,"Lively eatery with a patio serving breakfast & brunch specialties, plus coffee, cocktails & wine.",4.6,739 Google reviews,££,"R. Moeda 1A, 1200-109 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Granier,Cafe,,4.0,17 Google reviews,,"Av. Fontes Pereira de Melo 6, 1050-212 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Leandro's snack bar,Cafe,,4.5,25 Google reviews,£,"R Maria da fonte mercado forno do tijolo lj 3, 1170-221 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Varanda,Restaurant,,4.3,55 Google reviews,,"Praça Martim Moniz 2, 1100-341 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Restaurante Jardim @ Hotel Mundial,Restaurant,,,,,"Praça Martim Moniz 2, 1100-341 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Leitaria Café Snack-Bar,Cafe,,,,,"Rua do Vale de Santo António 123, 1170-378 Lisboa, Portugal",['Dine-in']
0,Água,Restaurant,,4.5,34 Google reviews,,"R. Rosa Araújo 16, 1250-096 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Tulsi Restaurant,Restaurant,,4.7,151 Google reviews,,"R. do Benformoso 262, 1100-087 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Cafe Quente,Cafe,,,,,"1200-090 Lisbon, Portugal","['Dine-in', 'No delivery']"
0,,Portuguese restaurant,,4.5,90 Google reviews,,"R. Rodrigo da Fonseca 88, 1099-039 Lisboa, Portugal","['Dine-in', 'No takeaway']"
0,,Restaurant,,4.2,291 Google reviews,££,"Largo Rafael Bordalo Pinheiro n 28, 1200-369 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Mezzanine,Restaurant,,3.4,232 Google reviews,,"Rua da Boavista 108, 1200-085 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,OnigiriA,Japanese restaurant,,4.7,93 Google reviews,,"R. Vicente Borga 2, 1200-861 Lisboa, Portugal","['Dine-in', 'Drive-through', 'No-contact delivery']"
0,Basílio,Restaurant,,4.6,847 Google reviews,££,"Rua dos Bacalhoeiros 111, 1100-068 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,,Restaurant,,4.4,21 Google reviews,,"R. Castilho 11, 1250-072 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Babete,Restaurant,,3.8,317 Google reviews,££,"Calçada do Duque 57, 1200-156 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,A Caféira,Cafe,,4.7,3 Google reviews,,"Largo do Duque de Cadaval 17, 1200-160 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Pho Ha Noi,Vietnamese restaurant,,4.0,120 Google reviews,,"Av. Alm. Reis 66A, 1150-007 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Chillis Bangladesh Indian Restaurant Curry House,Restaurant,,4.1,33 Google reviews,,"R. do Benformoso 256, 1100-088 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Avenida café,Pastry shop,,4.0,2 Google reviews,,"Av. Afonso III 21B, 1900-040 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,"Cafotel Cafes E Hotelaria, Lda.",Cafe,,,,,"Rua da Alfândega 104, 1100-585 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Restaurante Diyalo,Restaurant,,4.0,469 Google reviews,,"Tv. da Palma, 1150-052 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Cura,Restaurant,,4.9,24 Google reviews,,"R. Rodrigo da Fonseca 88, 1070-051 Lisboa, Portugal",['Dine-in']
0,Yambu Restaurant,Nepalese restaurant,,4.7,70 Google reviews,,"Largo Santa Bárbara 8N 0, 1150-287 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Lumbini Restaurant,Indian restaurant,,4.6,270 Google reviews,£,"Rua da Esperança 42, 1200-658 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Atípico Restaurant,Tapas bar,,4.3,221 Google reviews,££,"R. do Gremio Lusitano numero 20, 1200-212 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Cervejaria Trindade,Restaurant,"Huge historic Portuguese restaurant with tiles, frescos, arches & courtyard in a former monastery.",4.1,"4,728 Google reviews",££,"R. Nova da Trindade 20 C, 2715-311 Lisboa, Portugal",
0,Gosta do Castelo Brunch,Breakfast restaurant,,4.2,246 Google reviews,,"Costa do Castelo 138, 1100-129 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Mesa Kreol,Restaurant,,4.6,338 Google reviews,££,"Arco Portas do Mar 9, 1100-035 Lisboa, Portugal",
0,Outsite Cowork Cafe,Coffee store,,4.6,53 Google reviews,,"Rua de S. Paulo 109, 1200-066 Lisboa, Portugal",['Dine-in']
0,46,Restaurant,,3.9,13 Google reviews,,"Praça das Flores 46, 1200-009 Lisboa, Portugal",['Dine-in']
0,Marti Vander Sweets & Restaurante,Bangladeshi restaurant,,4.4,18 Google reviews,,"083, R. do Benformoso 246, Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,,Restaurant,,4.7,206 Google reviews,££,"Rua Luís Fernandes 24, 1200-424 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Olá Lisboa - Tapas & Petiscos,Restaurant,,4.6,129 Google reviews,,"R. dos Mastros 20, 1200-264 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Miteri restaurant,Nepalese restaurant,,4.4,264 Google reviews,£,"Rua da Guiné 5A, 1170-172 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Al Baik Kebab,Restaurant,,3.9,76 Google reviews,,"R. da Palma 173, 1100-087 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Papa Chidera Nigeria Restaurant,Restaurant,,4.6,20 Google reviews,,"1170-287 Lisbon, Portugal","['Dine-in', 'Takeaway']"
0,Correio Azul,Cafe,,4.4,26 Google reviews,,"R. dos Douradores 135, 1100-213 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Grenache,Restaurant,,4.8,124 Google reviews,,"Pátio de Dom Fradique 12, 1100-624 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,,Restaurant,,4.3,108 Google reviews,£,"Largo da Graça 13, 1170-165 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Hamburgueria do Bairro - Príncipe Real,Hamburger restaurant,,4.3,927 Google reviews,£,"1200 484, Tv. Abarracamento de Peniche 22, Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,New Manakamana,Nepalese restaurant,,4.0,144 Google reviews,£,"R. Arco da Graça 43, 1150-049 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Condes de Ericeira Restaurant,Restaurant,,4.3,6 Google reviews,,"R. das Portas de Santo Antão 112 134, 1150-268 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Acaso,Restaurante,,"4,8",310 comentários no Google,,"R. do Merca-Tudo, 1200-447 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Batata Doce,€€,,"4,7",236 comentários no Google,€€,"R. de São João da Mata 56, 1200-734 Lisboa","['Comer no local', 'Take away']"
0,"K.O.B by Olivier, Lisboa",€€€,,"4,5",892 comentários no Google,€€€,"R. do Salitre 169, 1250-043 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Povo Lisboa,€€,,"4,1",644 comentários no Google,€€,"R. Nova do Carvalho 32, 1200-161 Lisboa","['Comer no local', 'Não faz entregas']"
0,SILK CLUB ROOFTOP RESTAURANT & CLUB,€€€,,"4,1",817 comentários no Google,€€€,"Edifício Espaço Chiado, R. da Misericórdia 14, 1200-273 Lisboa","['Comer no local', 'Não serve take away', 'Não faz entregas']"
0,Cais das Colunas,Restaurant,,3.8,472 Google reviews,££,"R. da Vitória, 1100-044 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Dote - Cervejaria Moderna,Microbrewery,,4.2,"3,160 Google reviews",££,"R. Barata Salgueiro 37A, 1250-042 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,OTRO restaurante,Restaurant,,4.6,42 Google reviews,,"R. Rodrigues Sampaio 94, 1250-281 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Restaurante Japonês - BONSAI,Japanese restaurant,"Sushi, sashimi & other Japanese dishes in a contemporary setting with traditional low tables.",4.6,395 Google reviews,£££,"R. da Rosa 248, 1200-391 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Aprazível,€€,,"4,1",392 comentários no Google,€€,"Galerias Páteo Garrett, R. Garrett 19, 1200-093 Lisboa","['Comer no local', 'Entrega']"
0,Sky Bar,Bar,,"4,4",1 571 comentários no Google,,"Av. da Liberdade 185, 1269-050 Lisboa","['Comer no local', 'Não serve take away', 'Não faz entregas']"
0,Lisbon Language Café,"Language school in Lisbon, Portugal",,4.7,77 Google reviews,,"right door - Santos, R. do Instituto Industrial nº18 floor 3, 1200-225 Lisboa, Portugal","['Online classes', 'On-site services']"
0,Restaurante Vincenzo's,Restaurant,,3.4,126 Google reviews,,"da, R. da Assunção 43, 1100-571 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Uma,Seafood restaurant,,4.1,"2,941 Google reviews",£,"R. dos Sapateiros 177, 1100-044 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,O Faia,Restaurant,"Large traditional restaurant serving Portuguese cuisine with a modern edge, plus nightly fado music.",4.5,617 Google reviews,££,"R. da Barroca 54 56, 1200-050 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Everest Montanha,Indian restaurant,,4.3,498 Google reviews,££,"R. Artilharia 1 26, 1250-040 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,Le Consulat,4-star hotel,,4.5,213 Google reviews,,"Praça Luís de Camões 22, 1200-283 Lisboa, Portugal",
0,Orteá Vegan Collective - Antigo Botanista,Vegan restaurant,,4.2,14 Google reviews,,"Rua Dom Luís I 19C, 1200-109 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Portas Do Sol Terrace,Bar,"Popular vantage point known for its picturesque views of the city & water, plus a bar/eatery.",4.4,"3,178 Google reviews",££,"Largo das Portas do Sol, Beco de Santa Helena, 1100-411 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,ristorante a severa,Restaurant,,4.0,402 Google reviews,,"R. das Gáveas 51, 1200-206 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Taverna Lusa,€,,"4,7",165 comentários no Google,€,"R. Carvalho Araújo 30, 1900-140 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Taberna Portuguesa,€€,,"4,5",776 comentários no Google,€€,"Calçada do Combro 115, 1200-109 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Taverna d'Alcântara,€,,"4,0",308 comentários no Google,€,"R. Gilberto Rola 37, 1350-154 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Greek Tavern Dionysos,€,,"4,4",336 comentários no Google,€,"R. das Janelas Verdes 118, 1200-692 Lisboa","['Comer no local', 'Com recolha móvel']"
0,Taberna do Bairro alto,Restaurante de Cozinha Tradicional Portuguesa,,"4,5",709 comentários no Google,,"Tv. da Boa Hora 27, 1200-063 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Taberna dos Clérigos,€,,"4,2",150 comentários no Google,€,"Calçada de São Vicente 10, 1100-213 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Go Juu,Japanese restaurant,,4.7,542 Google reviews,,"R. Marquês Sá da Bandeira 46A, 1050-149 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Tasca Kome,Japanese restaurant,,4.6,611 Google reviews,££,"R. da Madalena 57, 1100-016 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Hikidashi,Japanese restaurant,,4.6,381 Google reviews,£££,"R. Coelho da Rocha 20A, 1250-088 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Sushi Factory,Sushi restaurant,,4.3,"1,506 Google reviews",££,"Rua Rodrigues de Faria 103 Espaço 01.F, 1300-501 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Confraria LX,Sushi restaurant,,4.3,547 Google reviews,,"Portugal, R. do Alecrim 12A, 1200-161 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Wakame Sushi Ten,Sushi restaurant,,5.0,59 Google reviews,,"Calçada Cascão 6, 1100-123 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,AronSushi,Authentic Japanese Restaurant,,4.5,601 Google reviews,£££,"R. Marquês Sá da Bandeira 14B, 1050-205 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Restaurante Japonês - FOCUS,Japanese restaurant,,4.9,80 Google reviews,,"PT Lisboa, R. Dr. Silva Teles 18d, 1050-080, Portugal","['Dine-in', 'Curbside pickup', 'No delivery']"
0,Restaurante Japonês - SUSHI TIME,Japanese restaurant,"Bright, contemporary & roomy restaurant serving sushi & other Japanese dishes with well-stocked bar.",4.3,"1,652 Google reviews",££,"Av. Dom João II 41 A, 1990-084 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Restaurante Suntory Exotic Japanese Fusion,Japanese restaurant,,4.5,"1,363 Google reviews",££,"Av. Conselheiro Fernando de Sousa 23A, 1070-072 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Sushi Cafe,Japanese restaurant,,4.4,233 Google reviews,,"Av. Eng. Duarte Pacheco 1016 1020, 1070-103 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Hanami Sushi Tivoli Forum,Japanese restaurant,,4.3,150 Google reviews,££,"Av. da Liberdade 180, 1250-142 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Lisbon Sushi Club,Sushi takeaway,,4.9,64 Google reviews,,"Av. Defensores de Chaves 89c, 1000-116 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,GIRO Sabores do Mundo,Japanese restaurant,,4.1,425 Google reviews,££,"Calçada do Monte 96 100, 1170-251 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Tribo Sushi Bar,Japanese restaurant,,4.0,27 Google reviews,,"Rua da Glória 30, 1250-117 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Sushi Suisen,Sushi restaurant,,4.6,11 Google reviews,,"R. Andrade 15, 1170-014 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Kingyo Sushi,Japanese restaurant,,4.5,44 Google reviews,,"R. Luciano Cordeiro 72B, 1150-217 Lisboa, Portugal","['Dine-in', 'Drive-through', 'No-contact delivery']"
0,KOPPU RAMEN,Ramen restaurant,,4.5,718 Google reviews,££,"R. do Salitre 131, 1200-298 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Best Sushi And Poke Restaurant,Sushi restaurant,,4.4,63 Google reviews,,"R. Natália Correia 8A, 1170-270 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Buddha Sushi,Japanese regional restaurant,,3.6,807 Google reviews,£,"R. de São Pedro de Alcântara 65-69, 1250-238 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,Sushi do Bairro,Japanese restaurant,,4.4,43 Google reviews,,"R. Saraiva de Carvalho 32, 1250-244 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,KATANA SUSHI,Japanese restaurant,,4.5,93 Google reviews,,"Rua Marquês de Fronteira 173 A, 1070-300 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,Shun - Open Kitchen,Sushi restaurant,,4.8,40 Google reviews,,"R. Tomás da Anunciação 171A, 1350-326 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Sushisan Santos,Japanese restaurant,,4.5,184 Google reviews,,"Largo de Santos 3A, 1200-808 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,by Koji Lisboa,Japanese restaurant,,4.8,25 Google reviews,,"Calçada Marquês Abrantes 138, 1200-720 Lisboa, Portugal","['Dine-in', 'No takeaway']"
0,Sushisan Lisbon,Japanese restaurant,,4.1,520 Google reviews,££,"R. Nova de São Mamede 18, 1250-173 Lisboa, Portugal",
0,Sushi Shop,Sushi restaurant,,3.9,170 Google reviews,,"PRAÇA, Rua Dom Luís I 30 LOJA 6, 1200-152 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Sea Me Peixaria Moderna,Seafood restaurant,"Contemporary restaurant with Portuguese/Japanese fusion seafood menu, plus lobster & crab in tanks.",4.3,"1,840 Google reviews",£££,"Rua do Loreto 21, 1200-241 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Nómada - Chiado,Japanese restaurant,,4.7,35 Google reviews,,"R. Horta Seca 5 B, 1200-221 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Bonsai,€€€,,"4,6",395 comentários no Google,€€€,"R. da Rosa 248, 1200-391 Lisboa","['Comer no local', 'Take away', 'Entrega sem contacto']"
0,Hikidashi - Taberna Japonesa,€€€,,"4,6",381 comentários no Google,€€€,"R. Coelho da Rocha 20A, 1250-088 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,SushiCafé Amoreiras,Restaurante japonês,,"4,4",233 comentários no Google,,"Av. Eng. Duarte Pacheco 1016 1020, 1070-103 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Sushi-Away,Restaurante de sushi,,"4,9",71 comentários no Google,,"R. 4 de Infantaria, 1350-271 Lisboa","['Comer no local', 'Take away']"
0,Up to Sushi - Picoas,€€,,"4,2",603 comentários no Google,€€,"Hotel America Diamonds, R. Tomás Ribeiro 47, 1050-226","['Comer no local', 'Com recolha móvel', 'Entrega']"
0,Restaurante Miss Jappa,Restaurante japonês,,"4,4",249 comentários no Google,,"Praça do Príncipe Real 5, 1250-096 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,AFURI,€€,,"4,4",525 comentários no Google,€€,"R. Paiva de Andrade 7 13, 1200-310 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Restaurante Japonês - KIKU,€,,"4,1",887 comentários no Google,€,"Rua da Conceição 111, 1100-060 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Sushi people,€€,,"4,5",196 comentários no Google,€€,"Rua Prior do Crato n 10, 1350-261 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Restaurante Japonês - HAYACI,Japanese restaurant,,4.2,873 Google reviews,£,"Portugal, Lisboa, Rua General Taborda","['Dine-in', 'Takeaway', 'Delivery']"
0,Restaurante Japonês - SAKURA,Japanese restaurant,"Japanese restaurant specializing in teppanyaki, sushi & sashimi, with food prepared as diners watch.",4.2,"1,313 Google reviews",££,"R. Sousa Martins 7C, 1050-217 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Sushicome,Sushi restaurant,,4.1,761 Google reviews,£,"Av. António Augusto de Aguiar 24A, 1050-010 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,Miss Jappa,Japanese restaurant,,4.4,249 Google reviews,,"Praça do Príncipe Real 5, 1250-096 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,La Piadina,Italian restaurant,,4.5,515 Google reviews,£,"Calçada do Combro 8, 1200-114 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Bellalisa Valmor,Italian restaurant,"Pizza & pasta plus a full menu of fish & meat dishes in a smart, but relaxed, Italian restaurant.",4.2,"1,495 Google reviews",££,"Av. Visc. de Valmor 65A, 1050-239 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Il Matriciano,Italian restaurant,,4.4,545 Google reviews,££,"R. de São Bento 107, 1200-661 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Tempero Pizza (Alcântara),Italian restaurant,,5.0,14 Google reviews,,"R. 1º de Maio 144B, 1300-476 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Il Mercato,Italian restaurant,,4.5,"1,311 Google reviews",££,"Passeio do Pátio Bagatela, R. Artilharia 1 51 Bloco B, Loja M, 1250-038 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,La Pasta Fresca,Italian restaurant,,4.2,707 Google reviews,££,"Avenida 5 de Outubro 186, 1050-064 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Mano a Mano - Ristorante pizzerie,Italian restaurant,,4.2,595 Google reviews,££,"R. do Alecrim 22, 1200-014 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Sophia - Natural Italian,Italian restaurant,,4.2,992 Google reviews,££,"Praça Dom Luís I 34, 1200-427 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,No Ponto,Italian restaurant,,4.9,68 Google reviews,,"R. das Fontaínhas 6, 1300-023 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,Italy Caffe Ristorante,Restaurant,,4.4,"3,043 Google reviews",££,"Av. Duque de Ávila 26B, 1000-141 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Bella Ciao - Cantina Italiana,Italian restaurant,,4.2,560 Google reviews,£,"R. de São Julião 74 76, 1100-526 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
